url,title,meal_type,kcal,fat,saturates,carbs,sugars,fibre,protein,salt,ingredients
https://www.bbcgoodfood.com/recipes/umami-gravy,Umami Gravy,batch cooking,137.0,14.0g,9.0g,0.2g,0.2g,0.3g,2.0g,0.7g,"100g unsalted butter, 20g salted anchovies chopped, 400ml beef stock (the best quality you can get), 20ml sherry vinegar"
https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,Vanilla Cinnamon Breakfast Rice,breakfast,378.0,11.0g,4.0g,54.0g,18.0g,4.0g,14.0g,0.3g,"200g wholemeal basmati rice, 200ml whole milk, 2 tsp vanilla extract, 3 bay leaves, 1 cinnamon stick, 12 dried apricots split in half widthways (so they still look whole), 4 x 100ml pots bio yogurt, 12 walnut halves, broken into pieces"
https://www.bbcgoodfood.com/recipes/veg-packed-cheeseburgers,Veg Packed Cheeseburgers,batch cooking,509.0,20.0g,7.0g,55.0g,8.0g,4.0g,24.0g,1.7g,"2 tbsp vegetable oil, 1 garlic clove crushed, 1 small onion finely chopped, 100g courgette grated, 1 large carrot grated, 50g mushrooms finely chopped, ¼ bunch of parsley finely chopped, 75g cheddar grated, 1 large egg beaten, 5 tbsp breadcrumbs, 250g beef mince, 4-6 burger buns"
https://www.bbcgoodfood.com/recipes/vegan-breakfast-muffins,Vegan Breakfast Muffins,batch cooking,224.0,9.0g,1.0g,30.0g,15.0g,2.0g,4.0g,0.1g,"150g muesli mix, 50g light brown soft sugar, 160g plain flour, 1 tsp baking powder, 250ml sweetened soy milk, 1 apple peeled and grated, 2 tbsp grapeseed oil, 3 tbsp nut butter (we used almond), 4 tbsp demerara sugar, 50g pecans roughly chopped"
https://www.bbcgoodfood.com/recipes/vegan-meatballs,Vegan Meatballs,dinner,400.0,17.0g,2.0g,45.0g,18.0g,9.0g,12.0g,1.43g,"30g dried porcini mushrooms, 3 tbsp olive oil, 1 onion very finely chopped, 2 garlic cloves crushed, 1 tsp sweet smoked paprika, 1 x 400g can black beans drained and rinsed, 50g rolled oats, 2 tbsp brown rice miso, 50g fresh breadcrumbs, spaghetti or soft polenta, to serve"
https://www.bbcgoodfood.com/recipes/vegan-squash-stew,Vegan Squash Stew,dinner,471.0,10.0g,1.0g,70.0g,15.0g,16.0g,17.0g,1.0g,"2 tbsp rapeseed oil, 320g large chestnut mushrooms quartered, 2 bay leaves, 2 tbsp fresh rosemary, 4 red onions quartered, 4 garlic cloves thinly sliced, 320g prepared butternut squash, 600ml vegetable stock made with 1 tbsp bouillon powder, 2 x 400g cans chickpeas drained, 1 tbsp smoked paprika, 4 tbsp tomato purée, broccoli and peas to serve"
https://www.bbcgoodfood.com/recipes/vegan-winter-one-pan,Vegan Winter One Pan,dinner,465.0,24.0g,3.0g,39.0g,14.0g,13.0g,17.0g,1.3g,"2tbsp rapeseed oil, 250g baby potatoes sliced, 1 orange pepper cut into chunks, 1 bay leaf, 1 leek trimmed and thinly sliced, 2 large garlic cloves thinly sliced, 200g passata, 200ml vegetable stock made with 1 tsp vegetable bouillon powder, 1tbsp flat-leaf parsley chopped, 160g baby spinach, 45g dry roasted peanuts, 100g fine trimmed green beans halved"
https://www.bbcgoodfood.com/recipes/vegetable-pasta-bake,Vegetable Pasta Bake,dinner,409.0,14.0g,5.0g,52.0g,10.0g,8.0g,16.0g,0.41g,"300g dried penne pasta, 3 tbsp olive oil, 1 large aubergine chopped, 1 red onion finely chopped, 2 peppers deseeded and finely sliced, 2 courgettes chopped, 3 garlic cloves crushed, 2 tbsp tomato purée, 400g can cherry tomatoes, small bunch of basil leaves picked and stems finely chopped, 25g vegetarian hard cheese grated, 25g grated mozzarella, 75g mature cheddar grated, 20g panko breadcrumbs"
https://www.bbcgoodfood.com/recipes/vegetarian-bolognese,Vegetarian Bolognese,batch cooking,453.0,10.0g,2.0g,62.0g,13.0g,11.0g,24.0g,1.1g,"2 tbsp olive oil or another cooking oil, 1 medium onion finely chopped, 2 carrots very finely chopped, 2 celery sticks very finely chopped, 1 garlic clove crushed, 350g frozen vegetarian mince, 1 bay leaf, 500ml passata, 1 vegetable stock cube, 100ml milk, small bunch basil chopped, 600g cooked spaghetti or other pasta shape (about 250g dried), vegetarian hard cheese to serve, optional"
https://www.bbcgoodfood.com/recipes/veggie-breakfast-bakes,Veggie Breakfast Bakes,breakfast,127.0,8.0g,2.0g,5.0g,5.0g,3.0g,9.0g,0.4g,"4 large field mushrooms, 8 tomatoes halved, 1 garlic clove thinly sliced, 2 tsp olive oil, 200g bag spinach, 4 eggs"
https://www.bbcgoodfood.com/recipes/veggie-burrito,Veggie Burrito,dinner,659.0,g,g,74.0g,g,g,g,g,"1 small red onion finely chopped, 250g tomatoes cut into 1cm cubes, 2 tbsp balsamic vinegar, 20g parsley finely chopped, 2 tbsp olive oil, 2 avocados stoned, peeled and sliced, 1 lime juiced, 1 onion finely chopped, 1 carrot grated, 200g mushrooms roughly chopped, 4 tbsp tomato purée, ½ tsp chilli powder (hot or mild, depending on how spicy you like it), ½ tsp ground cumin, 1 tsp paprika, 400g can kidney beans drained and rinsed, 195g can sweetcorn drained, pinch of cayenne pepper, 8 tortillas, 100g cooked rice, 200g lettuce shredded, 8 tsp soured cream"
https://www.bbcgoodfood.com/recipes/veggie-fajitas,Veggie Fajitas,quick and easy,463.0,19.0g,6.0g,55.0g,8.0g,11.0g,12.0g,1.6g,"400g can black beans drained, small bunch coriander finely chopped, 4 large or 8-12 small flour tortillas, 1 avocado sliced, or 1 small tub guacamole, 2 tbsp soured cream or crème fraîche"
https://www.bbcgoodfood.com/recipes/veggie-hummus-pasta-salad,Veggie Hummus Pasta Salad,quick and easy,385.0,12.0g,2.0g,51.0g,3.0g,9.0g,13.0g,0.7g,"400g can chickpeas drained and liquid reserved, 1 tbsp tahini, 2 tbsp extra virgin olive oil, ½ garlic clove, ½ lemon zested and juiced, 250g short pasta of your choice, 50g baby spinach roughly chopped, 200g cherry tomatoes halved (we used a mixture of red and yellow), ¼ cucumber quartered lengthways and cut into small triangles, 75g pitted olives of your choice, roughly chopped"
https://www.bbcgoodfood.com/recipes/veggie-sausage-casserole,Veggie Sausage Casserole,dinner,300.0,13.0g,2.0g,27.0g,13.0g,13.0g,11.0g,1.4g,"2 tbsp olive oil, 8 vegetarian sausages, 1 large red onion finely chopped, 2 celery sticks finely chopped, 2 carrots finely chopped, 3 garlic cloves finely chopped, 1 tsp sweet smoked paprika, 1 tsp fennel seeds (optional), few sprigs of thyme rosemary or sage, 2 tbsp tomato purée, 1 tbsp balsamic vinegar, 400g can plum tomatoes, 250ml vegetable stock, 400g can butter beans, 60g fresh vegetarian pesto, warm crusty bread to serve (optional)"
https://www.bbcgoodfood.com/recipes/veggie-yaki-udon,Veggie Yaki Udon,dinner,366.0,9.0g,1.0g,51.0g,12.0g,11.0g,15.0g,1.4g,"1½ tbsp sesame oil, 1 red onion cut into thin wedges, 160g mangetout, 70g baby corn halved, 2 baby pak choi quartered, 3 spring onions sliced, 1 large garlic clove crushed, ½ tbsp mild curry powder or use 1 tsp garam masala, 4 tsp low-salt soy sauce, 300g ready-to-cook udon noodles, 1 tbsp pickled sushi ginger chopped, plus 2 tbsp of the brine, optional"
https://www.bbcgoodfood.com/recipes/versatile-beef-stew,Versatile Beef Stew,batch cooking,401.0,16.0g,6.0g,13.0g,8.0g,3.0g,48.0g,1.0g,"900g braising steak (such as chuck or brisket), trimmed of large pieces of fat or gristle and cut into large chunks, 1 tbsp plain flour, 1-2 tbsp vegetable or sunflower oil, 2 onions chopped, 2 celery sticks chopped, 2 carrots halved and cut into chunks, 2 bay leaves, 6 thyme sprigs leaves picked, 150ml red wine (optional), 1 tbsp tomato purée, 2 tsp Worcestershire sauce, 1 beef stock cube or 600ml fresh strong beef stock, cooked green vegetables and mash, to serve (optional)"
https://www.bbcgoodfood.com/recipes/vietnamese-lamb-shanks-sweet-potatoes,Vietnamese Lamb Shanks Sweet Potatoes,batch cooking,0.0,0.0g,0.0g,0.0g,0.0g,0.0g,0.0g,0.0g,"2 tbsp groundnut oil, 4 lamb shanks about 350g each, 2 onions halved and cut into half moons, 2 tbsp finely chopped fresh root ginger, 3 garlic cloves finely sliced, 2 red chillies both deseeded, one chopped and one thinly sliced, 1 tbsp soft brown sugar plus 1 tsp, 3 star anise, 2 lemongrass stalks, tough outer leaves removed, then bruised, 1.2l lamb stock, 1 ½ tbsp tomato purée, 4 sweet potatoes peeled and cut into big chunks, 2 tbsp fish sauce, juice 2 limes, big handful mint leaves, torn, handful basil leaves"
https://www.bbcgoodfood.com/recipes/wholemeal-flatbreads,Wholemeal Flatbreads,batch cooking,168.0,2.0g,0.0g,27.0g,1.0g,5.0g,6.0g,0.0g,"350g wholemeal flour plus extra for dusting, 4 tsp cold-pressed rapeseed oil"
https://www.bbcgoodfood.com/recipes/yummy-scrummy-carrot-cake-recipe,Yummy Scrummy Carrot Cake Recipe,batch cooking,279.0,13.0g,2.0g,37.0g,28.0g,1.0g,3.0g,0.4g,"175g light muscovado sugar, 175ml sunflower oil, 3 large eggs lightly beaten, 140g grated carrot (about 3 medium), 100g raisins, 1 large orange zested, 175g self-raising flour, 1 tsp bicarbonate of soda, 1 tsp ground cinnamon, ½ tsp grated nutmeg (freshly grated will give you the best flavour)"
